step,wall,approx_kl,clip_frac,eval_1mU_at_best,eval_JT_end,eval_JT_min,eval_len,eval_return,eval_t_JT_min,eval_t_first_PE,frac_done,mean_reward,min_JT,pg_loss,v_loss
8192,4.525786074984353,0.0031907702536196052,0.0277099609375,,,,,,,,0.0,-4.623861789703369,0.10385630720380568,-0.01132984835154792,3383.905517578125
16384,5.756824498006608,0.007654248873005461,0.0997314453125,,,,,,,,0.0,-4.271873950958252,0.08700368997380371,-0.015551453491590034,882.2918090820312
24576,7.04064618999837,0.00568059310500103,0.06817626953125,,,,,,,,0.0078125,-3.487945079803467,0.18830371816806662,-0.01064191129509786,963.7095947265625
32768,8.25209289099439,0.01148065498958393,0.15003661811351776,,,,,,,,0.0,-3.036248207092285,0.1612453138391849,-0.02322078641017133,256.0030822753906
40960,9.461130065988982,0.009712031318886863,0.12301025539636612,,,,,,,,0.0,-2.5670275688171387,0.0813136394937405,-0.019259038963855356,204.85986328125
49152,10.820688167004846,0.004771380799980302,0.05095214769244194,,,,,,,,0.0078125,-2.015458106994629,0.1773297928766499,-0.008336908048247636,381.3782958984375
57344,12.081282424012898,0.009956928210956291,0.119384765625,,,,,,,,0.0,-1.942128300666809,0.12475181419172822,-0.018756530609523328,108.7031021118164
65536,13.418085969984531,0.0046169014949022065,0.04718017578125,0.0008611501479619532,0.20649143074557147,0.20561000913104874,333,219.66654355746363,48.900000000000006,nan,0.0078125,-1.622824788093567,0.13048615544054587,-0.008668794823872004,221.07164001464844
73728,16.396210153994616,0.008134648301995012,0.0880126953125,,,,,,,,0.0,-1.2877529859542847,0.16419526370631962,-0.013483532006089708,81.0808334350586
81920,17.686161707009887,0.009166663391401412,0.10201416164636612,,,,,,,,0.0,-1.2287417650222778,0.11711971625855279,-0.014309678182040979,62.71883773803711
90112,18.940617771993857,0.005169009872449206,0.05202636867761612,,,,,,,,0.0078125,-0.8435908555984497,0.1495925254111046,-0.008186424162674828,109.04762268066406
98304,20.191093726985855,0.008014879668883196,0.08470459282398224,,,,,,,,0.0,-0.8811321258544922,0.14480130034772512,-0.01129606396172564,62.426082611083984
106496,21.456000989011955,0.00852346251620891,0.09464111179113388,,,,,,,,0.0,-0.8175442218780518,0.18363706473736766,-0.014532676003523823,42.736427307128906
114688,22.87982699900749,0.0092061615233656,0.10797119140625,,,,,,,,0.0078125,-0.4744207561016083,0.15076545647204856,-0.008476728833921398,43.9482307434082
122880,24.272317113995086,0.007922685975607717,0.08757324516773224,,,,,,,,0.0,-0.5700221657752991,0.15608883935891965,-0.01111917490580768,32.71445846557617
131072,25.56956908298889,0.008823368122793792,0.1019287109375,0.003229844510321822,0.21364526289080757,0.2093792359957956,333,219.66994830582368,48.6,nan,0.0078125,-0.405145525932312,0.16903539850664404,-0.012706380137423687,26.853748321533203
139264,26.904598824999994,0.007304731212006256,0.08018799126148224,,,,,,,,0.0,-0.2670896351337433,0.17194965682670396,-0.007585593409510422,31.601062774658203
147456,28.106034744996578,0.008033697348816272,0.09334716945886612,,,,,,,,0.0,-0.22970256209373474,0.09435668367031619,-0.01127379195548506,19.931976318359375
155648,29.441122772987,0.00834877920623992,0.09833984822034836,,,,,,,,0.0078125,-0.09044011682271957,0.08073465058416356,-0.009940998378398869,23.73126220703125
163840,30.643009235005593,0.008833633783306923,0.1046142578125,,,,,,,,0.0,-0.05957797169685364,0.17645528472112146,-0.009599163002492838,18.00918960571289
172032,31.899913508997997,0.008738484945325004,0.10621338337659836,,,,,,,,0.0078125,-0.017735911533236504,0.143863296982764,-0.013108374845800158,12.869763374328613
180224,33.24180628999602,0.007923552860817348,0.09666748344898224,,,,,,,,0.0,0.15560516715049744,0.14630131546597921,-0.00935025902473379,15.419601440429688
188416,34.49865307001164,0.008720423510887292,0.10750732570886612,,,,,,,,0.0,0.10417009890079498,0.11504593060198344,-0.01019144880065864,12.37241268157959
196608,35.78725340499659,0.009310678906336268,0.10629882663488388,0.0028840567936437855,0.20606514552076222,0.20559996490556293,333,220.26467067809716,49.650000000000006,nan,0.0078125,0.21153074502944946,0.1797032966449464,-0.009496000950898562,10.431857109069824
204800,37.09335050499067,0.007299181793539384,0.08157958835363388,,,,,,,,0.0,0.24303793907165527,0.1534566585347823,-0.009666157651204129,11.9288969039917
212992,38.32776053098496,0.01181761776419851,0.1435546875,,,,,,,,0.0,0.2045750916004181,0.1529489332093142,-0.010218207780215044,6.987426280975342
221184,39.563740084005985,0.008516340216251599,0.10318603366613388,,,,,,,,0.0078125,0.353404700756073,0.16339239380084236,-0.007418751287008734,8.509966850280762
229376,40.79121315400698,0.009343781953348753,0.11116943508386612,,,,,,,,0.0,0.285696417093277,0.17807727871053375,-0.00887901207597758,7.4209113121032715
237568,42.10801823600195,0.008342153070968304,0.09913330525159836,,,,,,,,0.0078125,0.34133753180503845,0.1586111002457574,-0.009552319967204436,6.309469699859619
245760,43.63129632399068,0.007757395937773404,0.09521484375,,,,,,,,0.0,0.43581709265708923,0.17169986375247048,-0.007067946687742977,5.407970905303955
253952,45.026749018987175,0.008745664433766918,0.10679931938648224,,,,,,,,0.0,0.3743371367454529,0.16781311958297027,-0.009661164236890838,5.086531639099121
262144,46.26992208498996,0.008039481672576133,0.10114746540784836,0.00033508070181176297,0.21550886076693315,0.21480302514708627,333,217.49467019927818,37.35,nan,0.0078125,0.47904539108276367,0.152893847613293,-0.0066321352981795565,4.68273401260376
270336,47.65725921498961,0.00798321536853396,0.10031738132238388,,,,,,,,0.0,0.4581909775733948,0.158250260274546,-0.006704813031129037,4.080219268798828
278528,48.88689285100554,0.007710286782753557,0.09547119587659836,,,,,,,,0.0078125,0.44047391414642334,0.1612377462474773,-0.0065588301386101736,5.319425106048584
286720,50.16955053200945,0.00904603019324472,0.11553955078125,,,,,,,,0.0,0.5111305117607117,0.18823096091043534,-0.003378449561152719,3.0384347438812256
294912,51.39673762998427,0.008366962851853147,0.10471191257238388,,,,,,,,0.0,0.4694775342941284,0.1411603484197856,-0.01001274164105936,3.404935598373413
303104,52.79846517200349,0.007460726082726262,0.09439697116613388,,,,,,,,0.0078125,0.5175187587738037,0.12815526724004703,-0.00641141851997401,5.489626407623291
311296,54.14836737600854,0.008798392272971262,0.114013671875,,,,,,,,0.0,0.5321879982948303,0.1633618149969091,-0.00823602938935223,2.849278450012207
319488,55.537067333993036,0.00818456867488267,0.10323486477136612,,,,,,,,0.0,0.5029376149177551,0.15919337688582985,-0.006856501037091487,2.5203816890716553
327680,56.780972623004345,0.009701731905943917,0.12701416015625,0.0003460039555399641,0.2155144920729161,0.210080732105104,333,219.68425069146932,42.45,nan,0.0078125,0.5737760066986084,0.17952965171188134,-0.004408083436715273,1.9028939008712769
335872,58.09313101400039,0.00882214594108598,0.11567383259534836,,,,,,,,0.0,0.5404955744743347,0.16277678199561457,-0.006629026602321056,1.8206573724746704
344064,59.3570278469997,0.00821758632064371,0.10672607272863388,,,,,,,,0.0078125,0.556647539138794,0.15903962602234514,-0.004731680722976003,1.9000072479248047
352256,60.62983112499933,0.009043701887054268,0.11806640774011612,,,,,,,,0.0,0.5829940438270569,0.16523448927583356,-0.005667899372880237,1.4628385305404663
360448,61.95971402898431,0.010530735878193462,0.13393555581569672,,,,,,,,0.0,0.5518558025360107,0.15454851073480386,-0.005636935262194371,1.9118293523788452
368640,63.20333592599491,0.008818348527204796,0.1134033203125,,,,,,,,0.0078125,0.5895067453384399,0.15866458689654067,-0.0059997210250243745,1.56826913356781
376832,64.46372529899236,0.009079348246199504,0.11292725056409836,,,,,,,,0.0,0.5792955756187439,0.17648061797626952,-0.005495191367111445,1.642173171043396
385024,65.74589636101155,0.007320557514799298,0.09334716945886612,,,,,,,,0.0078125,0.5794667601585388,0.16812485284935702,-0.005091267481592191,1.8360460996627808
393216,67.12731821701163,0.01323192305039369,0.17227783799171448,0.0009827886733874136,0.21200998648421324,0.20991862243420845,333,219.53066908179085,42.300000000000004,nan,0.0,0.6019856333732605,0.18018914804244585,-0.002924696036000929,0.8097691535949707
401408,68.48495617200388,0.008564867915630778,0.110595703125,,,,,,,,0.0,0.5855618119239807,0.16366553552705088,-0.005831514214749454,1.2027276754379272
409600,69.76607462498941,0.0082503732109041,0.1099853515625,,,,,,,,0.0078125,0.6042429208755493,0.15924448911975442,-0.006512687815373644,0.9989838004112244
