step,wall,approx_kl,clip_frac,eval_1mU_at_best,eval_JT_end,eval_JT_min,eval_len,eval_return,eval_t_JT_min,eval_t_first_PE,frac_done,mean_reward,min_JT,pg_loss,v_loss
8192,12.516184631997021,0.01021712032286517,0.14063720405101776,,,,,,,,0.0,-0.575512170791626,0.1019368968450244,-0.021358257660930274,35.58491134643555
16384,21.0560397169902,0.009682039448961177,0.13649903237819672,,,,,,,,0.0,-0.5173437595367432,0.07977198233929078,-0.02049167077068483,18.564115524291992
24576,30.374481582985027,0.008702467969018888,0.11312256008386612,,,,,,,,0.0078125,-0.30447396636009216,0.17579947081776354,-0.01700379533987582,18.59512710571289
32768,39.16713571600849,0.011176894192049903,0.153564453125,,,,,,,,0.0,-0.23225629329681396,0.10501535288287064,-0.022688877081542626,10.491435050964355
40960,46.68870117599727,0.01049566940826515,0.12810058891773224,,,,,,,,0.0,-0.20106631517410278,0.14865554145613474,-0.019886427642954757,7.829047679901123
49152,55.35943974298425,0.007428909973091683,0.08527832478284836,,,,,,,,0.0078125,0.006688770838081837,0.1457888922442805,-0.013701313151228535,10.472116470336914
57344,64.16798592198757,0.007654641103547365,0.09125977009534836,,,,,,,,0.0,-0.03511307016015053,0.1194276793850102,-0.013079823855199924,7.9313883781433105
65536,71.7244065279956,0.007007281942758053,0.08084716647863388,0.0030521534019319896,0.21657296001234302,0.20965631869899873,333,219.56590226666208,49.5,nan,0.0078125,0.001192452386021614,0.20524340078694095,-0.012027647960917102,5.631131649017334
73728,84.83525069698226,0.005842833227986186,0.0625,,,,,,,,0.0,0.12510842084884644,0.12411315209835307,-0.008106364424617204,8.2501859664917
81920,92.63405500998488,0.0068928041885010175,0.07410889118909836,,,,,,,,0.0,0.05493778735399246,0.11560507128130831,-0.010910459651899221,5.759864807128906
90112,100.20982687399373,0.007118312109092745,0.08344727009534836,,,,,,,,0.0078125,0.1925651729106903,0.16599562313694452,-0.011074291042409895,6.279403209686279
98304,107.3688768009888,0.0058915439669496705,0.06396484375,,,,,,,,0.0,0.1264532059431076,0.17389302303539594,-0.0067659372396922934,7.1599907875061035
106496,114.95446667697979,0.00788837265361855,0.09632568806409836,,,,,,,,0.0,0.10578794777393341,0.17706303054558367,-0.01246208279755922,4.256247520446777
114688,122.77214600000298,0.005910239507496378,0.06379394978284836,,,,,,,,0.0078125,0.30162468552589417,0.1879145598058638,-0.007487462930015704,5.984591007232666
122880,129.98653698698035,0.006379725711532553,0.07016601413488388,,,,,,,,0.0,0.1741916835308075,0.14408930439835282,-0.009210907937758112,6.034871578216553
131072,137.18912891298532,0.007952282346421683,0.09908447414636612,0.0011404248216508872,0.22563873702636728,0.21493275446896382,333,211.52772798381858,1.6500000000000001,nan,0.0078125,0.237831249833107,0.17019632644900606,-0.010585849116862443,4.423694133758545
139264,144.57339472099557,0.006464749217352421,0.07448730617761612,,,,,,,,0.0,0.2522948384284973,0.17341533344096915,-0.008499039572292427,6.74712610244751
147456,152.4162203760061,0.006146063658539349,0.07180175930261612,,,,,,,,0.0,0.21557408571243286,0.08130472072263112,-0.010278314845270997,4.6696977615356445
155648,160.23664045799524,0.00592179207419728,0.06939697265625,,,,,,,,0.0078125,0.33765310049057007,0.17209683784107396,-0.007276982385915238,6.927525520324707
163840,167.21088918400346,0.006670133707797606,0.07969971001148224,,,,,,,,0.0,0.2700153589248657,0.15183241275275222,-0.009724331477173302,6.076241970062256
172032,174.50602554198122,0.008171049737595823,0.1025390625,,,,,,,,0.0078125,0.2639678716659546,0.18334285155366756,-0.012352083540346372,4.392643451690674
